bias,tiempo,topicos,caracteres,tipos
1,7,9,214,1
1,7,9,214,1
1,7,9,214,1
1,7,9,214,1
1,7,9,214,1
1,7,9,214,1
1,7,9,214,1
1,7,9,214,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,215,1
1,7,9,216,1
1,7,9,216,1
1,7,9,216,1
1,7,9,216,1
1,7,9,216,1
1,7,9,216,1
1,7,9,216,1
1,7,9,216,1
1,7,9,216,1
1,7,9,216,1
1,8,9,216,1
1,8,9,216,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,217,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,218,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,219,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,220,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,221,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,222,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,223,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,224,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,225,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,226,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,227,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,228,1
1,8,9,229,1
1,8,9,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,229,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,230,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,231,1
1,8,10,232,1
1,8,10,232,1
1,8,10,232,1
1,8,10,232,1
1,8,10,232,1
1,8,10,232,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,233,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,234,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,235,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,236,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,237,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,238,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,239,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,240,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,8,10,241,1
1,9,10,241,1
1,9,10,241,1
1,9,10,241,1
1,9,10,241,1
1,9,10,241,1
1,9,10,241,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,242,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,243,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,244,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,245,1
1,9,10,246,1
1,9,10,246,1
1,9,10,246,1
1,9,10,246,1
1,9,10,246,1
1,9,10,246,1
1,9,10,246,1
1,9,10,246,1
1,9,10,246,1
1,9,10,246,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,247,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,248,1
1,9,10,249,1
1,9,10,249,1
1,9,10,249,1
1,9,10,249,1
1,9,10,249,1
1,9,10,249,1
1,9,10,249,1
1,9,10,249,1
1,9,10,249,1
1,9,10,249,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,250,1
1,9,10,251,1
1,9,10,251,1
1,9,10,251,1
1,9,10,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,251,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,252,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,253,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,254,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,255,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,256,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,257,1
1,9,11,258,1
1,9,11,258,1
1,9,11,258,1
1,9,11,258,1
1,9,11,258,1
1,9,11,258,1
1,9,11,258,1
1,9,11,258,1
1,9,11,258,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,259,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,260,1
1,9,11,261,1
1,9,11,261,1
1,9,11,261,1
1,9,11,261,1
1,9,11,261,1
1,9,11,261,1
1,9,11,261,1
1,9,11,261,1
1,9,11,261,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,262,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,263,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,264,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,265,1
1,9,11,266,1
1,9,11,266,1
1,9,11,266,1
1,9,11,266,1
1,9,11,266,1
1,9,11,266,1
1,9,11,266,1
1,9,11,266,1
1,9,11,266,1
1,9,11,266,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,267,1
1,9,11,268,1
1,9,11,268,1
1,9,11,268,1
1,9,11,268,1
1,9,11,268,1
1,9,11,268,1
1,9,11,268,1
1,9,11,268,1
1,9,11,268,1
1,9,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,268,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,269,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,270,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,271,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,272,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,11,273,1
1,10,12,273,1
1,10,12,273,1
1,10,12,273,1
1,10,12,273,1
1,10,12,273,1
1,10,12,273,1
1,10,12,273,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,274,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,275,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,276,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,277,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,278,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,279,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,280,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,281,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,282,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,283,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,284,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,285,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,286,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,287,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,288,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,289,1
1,10,12,290,1
1,10,12,290,1
1,10,12,290,1
1,10,12,290,1
1,11,12,290,1
1,11,12,290,1
1,11,12,290,1
1,11,12,290,1
1,11,12,290,1
1,11,12,290,1
1,11,12,290,1
1,11,12,290,1
1,11,12,290,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,291,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,292,1
1,11,12,293,1
1,11,12,293,1
1,11,12,293,1
1,11,12,293,1
1,11,12,293,1
1,11,12,293,1
1,11,12,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,293,1
1,11,13,294,1
1,11,13,294,1
1,11,13,294,1
1,11,13,294,1
1,11,13,294,1
1,11,13,294,1
1,11,13,294,1
1,11,13,294,1
1,11,13,294,1
1,11,13,294,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,295,1
1,11,13,296,1
1,11,13,296,1
1,11,13,296,1
1,11,13,296,1
1,11,13,296,1
1,11,13,296,1
1,11,13,296,1
1,11,13,297,1
1,11,13,297,1
1,11,13,297,1
1,11,13,297,1
1,11,13,297,1
1,11,13,297,1
1,11,13,297,1
1,11,13,297,1
1,11,13,298,1
1,11,13,298,1
1,11,13,298,1
1,11,13,298,1
1,11,13,298,1
1,11,13,298,1
1,11,13,298,1
1,11,13,298,1
1,11,13,298,1
1,11,13,298,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,299,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,300,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,301,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,302,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,303,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
